編號,原文,臺灣用語,大陸用語,其他用語,
1369,no man control,無人控制,,,
1370,no manual intervention,無人工介入,,,
1371,no mark,無標示,,,
1372,no memory,無記憶體,,,
1373,no op instruction	,無作指令；空操作指令,,,
1374,no operand instruction,無運算元指令,,,
1375,no operation instruction,不作業指令,,,
1376,no parallel print,無平行列印；非平行列印,,,
1377,no parallel printer,無平行列印機；非平行列印機,,,
1378,no parity	,無奇偶（檢驗碼）,,,
1379,no print key,不列印鍵,,,
1380,no print space,無列印空格,,,
1381,no programming language,無程式設計語言,,,
1382,no record	,無記錄,,,
1383,no remote,無遠程,,,
1384,no remote memory access,非遠程記憶體存取,非遠程存儲器存取 ,,
1385,no reply,無回答；無應答,,,
1386,no response,無回應,,,
1387,no return point,無轉回點,,,
1388,no signal,無信號,,,
1389,no slot release,無槽釋放,,,
1390,no spurious interrupt,非偽中斷；真中斷,,,
1391,no station address,無站位址,,,
1392,no such address,無此位址,,,
1393,no test link,無測試鏈接,,,
1394,no test loop,無測試迴路,,,
1395,no time lost,無時間損失,,,
1396,no transmission,無傳輸,,,
1397,no trouble found,未發現障礙,,,
1398,no truncate mode,無截斷模式,,,
1399,no valid reference,無效引用,,,
1400,no wait I/O processing,立即輸入輸出處理,,,
1401,no wait message send request,立即信息發送請求,,,
1402,no wait mode,無等待模式,,,
1403,no wait run request,立即運行請求,,,
1404,no wrap,不回繞,,,
1405,Noah effect,挪亞效應,諾亞效應 ,,
1406,no-break space,不中斷間隔,不拆間隔  ,,
1407,NOC,網路操作中心,網絡運行中心 ,,
1408,NOD,隨選新聞,新聞點播 ,,
1409,nodal analysis method,節點分析法,,,
1410,nodal computer,節點計算機,,,
1411,nodal displacement,節點位移,,,
1412,nodal exchange area,節點互換區,,,
1413,nodal line,節點線,,,
1414,nodal parallel processor system,節點平行處理機系統,,,
1415,nodal processor,節點處理機,,,
1416,nodal route vector,節點路線向量,,,
1417,nodal switching center	,節點交換中心,,,
1418,nodal value,節點值,,,
1419,node,節點,結點, *節點 ,,
1420,node address,節點位址,,,
1421,node administration,節點管理,,,
1422,node array	,節點陣列,,,
1423,node branch,節點分支,,,
1424,node computer,節點計算機,,,
1425,node control function,節點控制功能,,,
1426,node deletion,節點刪除,,,
1427,node diagram,節點圖,,,
1428,node disjoint path,節點不相交路徑,,,
1429,node encryption,節點加密,,,
1430,node expression,節點表式,,,
1431,node identification,節點識別,,,
1432,node identifier,節點識別符,,,
1433,node initialization block,節點初始化段,,,
1434,node initialization block list,節點初始化段表,,,
1435,node insertion,節點插入,,,
1436,node kernel,節點核心,,,
1437,node label controlled graph grammar,節點標控制圖形文法,,,
1438,node layering language,節點分層語言,,,
1439,node level,節點等級,,,
1440,node level loopback test,節點等級回送測試,,,
1441,node link,節點鏈接,,,
1442,node listing,節點列表,,,
1443,node name,節點名稱,,,
1444,node name mapping table,節點名稱對映表,,,
1445,node number,節點號碼,,,
1446,node operator,節點操作員,,,
1447,node oriented,節點導向,,,
1448,node oriented directed graph,節點導向有向圖,,,
1449,node oriented grammar,節點導向文法,,,
1450,node overwrite,節點重寫,,,
1451,node pair,節點對,,,
1452,node partition,節點分區,,,
1453,node point,節點,,,
1454,node queue,節點佇列,,,
1455,node record,節點記錄,,,
1456,node repair,節點修復,,,
1457,node serve routine,節點伺服常式,,,
1458,node specification,節點規格,,,
1459,node splitting,節點分裂,,,
1460,node state,節點狀態,,,
1461,node statement,節點敘述,,,
1462,node structure,節點結構,,,
1463,node subgraph,節點子圖,,,
1464,node switching,節點交換,,,
1465,node table,節點表,,,
1466,node time,節點時間,,,
1467,node transformation,節點變換,,,
1468,node transition description,節點轉移描述,,,
1469,node type,節點類型,,,
1470,node variable,節點變數,,,
1471,node voltage,節點電壓,,,
1472,node-and-pointer notation,節點及指標記法,,,
1473,noetic science,思維科學,思維科學 ,,
1474,no-global-optimization,非全局最佳化,,,
1475,noise,雜訊,噪聲 ,,
1476,noise abatement procedure	,雜訊抑制程序,,,
1477,noise analysis approach	,雜訊分析法,,,
1478,noise analysis program	,雜訊分析程式,,,
1479,noise attenuation,雜訊衰減,,,
1480,noise balancing circuit	,雜訊平衡電路,,,
1481,noise bandwidth,雜訊頻寬,,,
1482,noise burst,雜訊猝發,突發噪聲 ,,
1483,noise burst signal,雜訊猝發信號,噪聲突發信號,,
1484,noise cancelling,雜訊消除；雜訊抵消,,,
1485,noise channel,雜訊通道,,,
1486,noise cleaning,雜訊清除,噪聲清除 ,,
1487,noise communication channel,雜訊通信通道,,,
1488,noise control,雜訊控制,,,
1489,noise criterion,雜訊準則,,,
1490,noise detector,雜訊檢測器,,,
1491,noise digit,雜訊數位,,,
1492,noise diode,雜訊二極體,,,
1493,noise equivalent flux density	,雜訊等效通量密度,,,
1494,noise equivalent intensity	,雜訊等效強度,,,
1495,noise exposure computer integrator,雜訊曝露計算機積分器,,,
1496,noise factor,雜訊因子,,,
1497,noise figure,雜訊圖,,,
1498,noise immunity,雜訊抗擾性,噪聲抗擾度 ,,
1499,noise killer,雜訊消除器,噪聲消除器 ,,
1500,noise level,雜訊位準；雜訊等級,,,
1501,noise limiter,雜訊限制器,,,
1502,noise loading,雜訊加載,,,
1503,noise loading test set,雜訊載入測試裝置,,,
1504,noise maintenance component,雜訊維護組件,,,
1505,noise margin,雜訊容限,噪聲容限 ,,
1506,noise ratio,雜訊比,,,
1507,noise record,雜訊記錄,,,
1508,noise reduction,雜訊縮減,噪聲抑制 ,,
1509,noise removal,雜訊去除,,,
1510,noise signal,雜訊信號,,,
1511,noise source,雜訊源,,,
1512,noise suppression circuit,雜訊抑制電路,,,
1513,noise suppressor,雜訊抑制器,,,
1514,noise transmission impairment,雜訊傳輸減損,,,
1515,noise type,雜訊型式,噪聲種類 ,,
1516,noiseless channel,無雜訊通道,,,
1517,noiseless pulse,無雜訊脈衝,,,
1518,noise-operated automatic level adjustment	,雜訊操作自動位準調整,,,
1519,noise-operated gain adjusting device	,雜訊操作增益調整裝置,,,
1520,noisy channel theorem,雜訊通道定理,,,
1521,noisy deformed tree,雜訊畸變樹,,,
1522,noisy digit,雜訊數位,,,
1523,noisy mode,雜訊模式,,,
1524,NOMAD language,NOMAD語言；一種代數編譯語言,,,
1525,nomenclature	,術語,,,
1526,nominal (rated) speed,標稱（額定）速率；額定速率,,,
1527,nominal bandwidth,標稱頻寬,,,
1528,nominal circuit voltage,標稱電路電壓,,,
1529,nominal delay,標稱延遲,,,
1530,nominal horse power,標稱馬力,,,
1531,nominal justification rate,標稱對齊率,,,
1532,nominal key,標稱鍵,,,
1533,nominal margin,標稱容限,,,
1534,nominal modulation rate,標稱調變率,,,
1535,nominal path,標稱路徑,,,
1536,nominal transfer rate,標稱轉移率,標稱傳送率,,
1537,nominal transformation ratio,標稱變換比率,,,
1538,nominal transmission loss,標稱傳輸損耗,,,
1539,nominal value,標稱值,,,
1540,nominative testing,標稱測試,,,
1541,non ASCII paper tape input,非美國資訊交換標準碼紙帶輸入,,,
1542,nonaccountable time,非可算時間,,,
1543,nonaction message,非動作信息,,,
1544,nonactive redundancy,非工作冗餘,,,
1545,nonadd,不增加,,,
1546,nonadd function,不加功能,,,
1547,nonadd key,不增加鍵,,,
1548,nonaddress memory,無址記憶體,,,
1549,nonaddressable memory,不可定址記憶體,,,
1550,nonadjacent area of complementary,非相鄰互補區,,,
1551,nonadjacent area of primary record,非相鄰主記錄域,,,
1552,nonadjacent level,非相鄰位準,,,
1553,nonadjacent node,非相鄰節點,,,
1554,nonaging,非老化,,,
1555,nonalgebraic adder,非代數加法器,,,
1556,nonalgorithmic procedure,非演算法程序,,,
1557,nonalphanumeric sign,非文數符號,,,
1558,nonanchored choice,非固定選擇,,,
1559,nonanchored recognition,非固定識別,,,
1560,nonarithmetic operation,非算術運算,,,
1561,nonarithmetic shift,非算術移位,,,
1562,nonarithmetic statement,非算術敘述,,,
1563,nonarithmetic uses,非算術使用,,,
1564,nonassociated CCIS,非相聯的CCIS,,,
1565,nonassociated mode of operation,非結合作業模式,,,
1566,nonassociative operator,非結合運算子,,,
1567,nonatomic domain,非自動化領域,,,
1568,nonautomatic self-verification,非自動的自驗證,,,
1569,nonautomatic switching,非自動交換,,,
1570,nonautonomous system,非自控系統,,,
1571,nonbased variable,無基變數,,,
1572,nonbased variable attribute,無基變數屬性,,,
1573,nonbasic variable,非基本變數,,,
1574,nonbasic variable attribute,非基本變數屬性,,,
1575,nonbatched file,非成批檔案,,,
1576,nonbinary code,非二進碼,,,
1577,nonbinary query,非二元查詢,,,
1578,nonbinary switching theory,非二進交換理論,,,
1579,nonblank character,非空白字元,,,
1580,nonblank input column,非空輸入行,,,
1581,non-blocking crossbar,非阻塞交叉開關,非阻塞交叉開關 ,,
1582,nonblocking I/O,非阻塞輸入輸出,,,
1583,nonblocking protocol,無阻塞協定,,,
1584,nonblocking service,無阻塞服務,,,
1585,nonblocking switching network,無阻塞交換網路,,,
1586,nonblocking voice/data switching,無阻塞語音／資料交換,,,
1587,nonboundary line,非邊界線,,,
1588,nonbranching,不分支的,,,
1589,nonbreaking hyphen,非斷字連接號；非斷開連字符,,,
1590,nonbusiness organization,非商業機構,,,
1591,nonbusy waiting,非忙碌等待,,,
1592,nonbusy waiting strategy,非忙等待策略,,,
1593,nonbusy-hour load,非忙時負載,,,
1594,noncentral distribution,非中心分佈,,,
1595,noncentralize control system,非集中控制系統,,,
1596,noncentralized control,非集中式控制,,,
1597,noncharacter array,非字元陣列,,,
1598,noncharacter array element name,非字元陣列元素名,,,
1599,noncharacter array name,非字元陣列名,,,
1600,noncharacter type variable,非字元型變數,,,
1601,noncharge nonmachine fault time,不計費非機器故障時間,,,
1602,nonchronological backtracking,非時序回溯法,,,
1603,noncircular symbol,非循環符號,,,
1604,noncode information,非編碼資訊,,,
1605,noncoded graphics,非編碼圖形（學）,,,
1606,noncoded information,非編碼資訊,,,
1607,noncoherent communication,非同調通信,,,
1608,noncoherent demodulation,非同調解調,,,
1609,noncoherent modulation system,非同調調變系統,,,
1610,noncoherent optical signal processing,非同調光信號處理,,,
1611,noncollinear,非共線的,,,
1612,noncommand terminal,非命令型終端,,,
1613,noncommand-language input,非命令語言輸入,,,
1614,noncommunications jamming,非通信干擾,,,
1615,noncommutative context sensitive language,不可換上下文有關語言,,,
1616,noncommutative operation,非交換操作,,,
1617,noncommutative right context sensitive grammar,不可換右側上下文有關文法,,,
1618,noncommutativity of substitution,不可換性替代,,,
1619,noncompatibility,不相容性,,,
1620,noncompatible,非相容的；不相容的,,,
1621,noncompatible run-time library,非相容運行時間程式館,,,
1622,noncomplete independence,不完全獨立性,,,
1623,noncomputable flow graph,不可計算的流程圖,,,
1624,noncomputational,非計算的,,,
1625,non-compute delay,非計算延遲,非計算延遲 ,,
1626,nonconcurrent operating system	,非同作作業系統,,,
1627,nonconditional statement,無條件敘述,,,
1628,non-confidentiality,非秘密性,非秘密性 ,,
1629,nonconjunction,非接合；非兼；非與,,,
1630,nonconjunction gate,非接合閘,,,
1631,nonconnected storage,非連接儲存,,,
1632,noncontact longitudinal recording,非觸式縱向記錄,,,
1633,noncontact magnetic recording,非觸式磁記錄法,,,
1634,non-contact magnetic recording,非觸式磁記錄法,非接觸式磁記錄 ,,
1635,noncontact recording,非觸式記錄法,,,
1636,noncontiguous data,非相連資料,,,
1637,noncontiguous field,非相連欄,,,
1638,noncontiguous file,非相連檔案,,,
1639,noncontiguous item,非相連項目,,,
1640,noncontiguous linkage storage,非相連鏈接儲存,,,
1641,noncontiguous page,非相連頁,,,
1642,noncontiguous working storage,非相連工作儲存,,,
1643,noncontrol system,非控制系統,,,
1644,nonconversational mode,非交談模式,,,
1645,noncritical activity,非臨界活動率,,,
1646,noncritical microoperation,非臨界微作業,,,
1647,noncritical value,非臨界值,,,
1648,nondata based category,非資料庫類,,,
1649,nondata input,非資料輸入,,,
1650,nondata input/output operation,非資料輸入輸出操作,,,
1651,nondata input/output(I/O) operations control,非資料輸入輸出操作控制,,,
1652,nondata operation,非資料操作,,,
1653,nondata set clocking,非資料集計時,,,
1654,nondecimal base,非十進基底,,,
1655,nondecimal system,非十進位制系統,,,
1656,nondeclarative procedure,非宣告程序,,,
1657,nondecreasing order,非遞減次序,,,
1658,nondedicated file server,非專屬檔案伺服器,,,
1659,nondedicated laboratory computer,非專屬實驗室電腦,,,
1660,nondedicated mode,非專屬模式,,,
1661,nondegenerate basic feasible solution,非退化基本可行解,,,
1662,nondeletable file,不可刪除檔案,,,
1663,nondelimiter,非定界符,,,
1664,non-deliverable item,非遞送項目,不交付項 ,,
1665,nondelivery diagnostic,非遞送診斷,,,
1666,nondemand paging,非請求分頁,,,
1667,non-demand paging,非請求分頁,非請求分頁 ,,
1668,nondense index,非稠密索引,,,
1669,nondependence relation,非相依關係,,,
1670,nondestructing check,非破壞性檢查,,,
1671,nondestructing memory,非破壞性記憶體,,,
1672,nondestructing read,非破壞讀,,,
1673,nondestructing readout,非破壞讀出,,,
1674,nondestructive addition,非破壞性加法,,,
1675,nondestructive cursor,非破壞性游標,,,
1676,nondestructive inspection,非破壞性檢驗,,,
1677,nondestructive inspection standard,非破壞性檢驗標準,,,
1678,nondestructive memory,非破壞性記憶體,,,
1679,nondestructive read,非破壞性閱讀,非破壞性讀出,,
1680,nondestructive read character,非破壞性讀字元,,,
1681,nondestructive read/write,非破壞性讀／寫,,,
1682,nondestructive readout,非破壞性讀出,,,
1683,nondestructive readout memory,非破壞性讀出記憶體,,,
1684,nondestructive readout storage,非破壞性讀出儲存,,,
1685,nondestructive service,非破壞性服務,,,
1686,nondestructive storage,非破壞性儲存器,,,
1687,nondestructive technique,非破壞性技術,,,
1688,non-destructive testing,非破壞性測試,無傷害測試 ,,
1689,nondestructive toroidal memory core,非破壞性環形記憶磁心,,,
1690,nondetachable power supple cord,不可拆卸式電源線,,,
1691,nondetectability,不可檢測性,,,
1692,nondeterminacy,非確定性；不確定性,,,
1693,nondeterministic,非確定性,,,
1694,nondeterministic algorithm,非確定性演算法,,,
1695,nondeterministic automaton,非確定性自動機,,,
1696,nondeterministic computation,非確定性計算,,,
1697,non-deterministic computation,非確定性計算,非確定計算 ,,
1698,non-deterministic control system,非確定性控制系統,非確定性控制系統 ,,
1699,nondeterministic data flow programming,非確定性資料流程式設計,,,
1700,nondeterministic diagram,非確定圖,,,
1701,nondeterministic finite automaton,非確定性有限自動機,,,
1702,non-deterministic finite automaton,非確定性有限自動機,非確定型有窮自動機 ,,
1703,nondeterministic finite state machine,非確定性有限狀態機,,,
1704,nondeterministic finite state recognizer,非確定性有限狀態辨識器,,,
1705,nondeterministic flow chart,非確定性流程圖,,,
1706,nondeterministic FORTRAN,非確定性FORTRAN語言,,,
1707,nondeterministic information structure,非確定性資訊結構,,,
1708,nondeterministic machine,非確定性機,,,
1709,nondeterministic nested stack automaton,非確定性巢套堆疊自動機,,,
1710,nondeterministic parsing,非確定性剖析,,,
1711,nondeterministic polynomial,非確定性多項式,,,
1712,nondeterministic polynomial complete	,非確定型多項式完整,,,
1713,nondeterministic polynomial	,非決定性多項式,,,
1714,nondeterministic process,非確定性過程,,,
1715,nondeterministic processing,非確定性處理,,,
1716,nondeterministic program,非確定性程式,,,
1717,nondeterministic push-down automaton,不確定下推自動機,,,
1718,non-deterministic space complexity,非確定性空間複雜性,非確定空間復雜性 ,,
1719,nondeterministic stack automaton,非確定堆疊自動機,,,
1720,nondeterministic syntax,非確定性語法,,,
1721,nondeterministic syntax analyzer,非確定性語法分析器,,,
1722,nondeterministic system,非確定系統,,,
1723,non-deterministic time complexity,非確定性時間複雜性,非確定時間復雜性 ,,
1724,non-deterministic time hierarchy,非確定性時間階層,非確定時間譜系 ,,
1725,nondeterministic Turing machine,非確定性杜林機,,,
1726,non-deterministic Turing machine,非確定性杜林機,非確定型圖靈機 ,,
1727,nondial trunks,非撥號（自動電話）中繼線,,,
1728,nondirected graph,無向圖,,,
1729,nondirectory device,無目錄裝置,,,
1730,nondirectory structured,無目錄結構,,,
1731,nondisjunction,無分離；非析取；非或,,,
1732,nondisjunction gate,無分離閘；非或閘,,,
1733,nondispersive ultrasonic delay line,非色散超音波延遲線,,,
1734,nondisplay,非顯示,,,
1735,nondisplay based word processing equipment,非顯示式文字處理設備,,,
1736,nondisplay field,非顯示欄,,,
1737,nondisplayable characters,非顯示字元,,,
1738,nondissipative network,非有耗網路,,,
1739,nondistributed information,非分散資訊,,,
1740,nondistributed parameter,非分散參數,,,
1741,nondistributed system architecture communication,非分散式系統架構通信,,,
1742,nondynamic collection buffer,非動態收集緩衝器,,,
1743,nondynamic resource assignment,非動態資源指泒派,,,
1744,none indicator,失配指示器,,,
1745,none line,無線；失配線（內容定址儲存器用；與someline反義）,,,
1746,none return to zero,不歸零,,,
1747,nonembedded command,非嵌入命令,,,
1748,nonempty binary tree,非空二元樹,,,
1749,nonempty entry,非空項,,,
1750,nonempty finite set,非空有限集,,,
1751,nonempty finite string,非空有限串,,,
1752,nonempty list,非空表,,,
1753,nonempty sequence,非空序列,,,
1754,nonempty set,非空集合,,,
1755,nonenumerative algorithm,不可枚舉算法,,,
1756,nonequality gate,非等式閘；異閘,,,
1757,nonequivalence element,非等值元件,,,
1758,nonequivalence gate,非等值閘,,,
1759,nonequivalence interruption,非等值中斷,,,
1760,nonequivalence operation,非等值運算,,,
1761,nonequivalency element,非等值元件,,,
1762,nonerasable medium,不可抹除媒體,,,
1763,nonerasable stack automaton,不可抹除堆疊自動機,,,
1764,nonerasable storage,不可抹除儲存器,,,
1765,nonerasing determination stack automation,非抹除確定堆疊自動化,,,
1766,nonerasing deterministic writing stack accepter,非清除確定型寫入堆疊接收器,,,
1767,non-erasing stack automaton,非抹除堆疊自動化,非抹除棧自動機 ,,
1768,nonescaping key,非換碼鍵,,,
1769,nonexecutable program,不可執行程式,,,
1770,nonexecutable statement,不可執行敘述；非執行敘述,,,
1771,nonexecutable statement label,不可執行敘述標號,,,
1772,nonexecutable work-load model,不可執行工作量模型,,,
1773,nonexecution,未執行,,,
1774,nonexistence code,未執行碼,,,
1775,nonexistent block,不存在的程序塊,,,
1776,nonexistent code,不存在碼,,,
1777,nonexistent code check,不存在碼核對,,,
1778,nonexistent load module file,不存在的載入模組檔案,,,
1779,nonexistent logical unit number,不存在的邏輯單元號碼,,,
1780,nonexistent memory,不存在的記憶體,,,
1781,nonexploded items,非展開項目,,,
1782,nonextended address space,非擴充位址空間,,,
1783,nonextended I/O device status,非擴充輸入輸出裝置狀態,,,
1784,nonextended logical address space,非擴充邏輯位址空間,,,
1785,nonfailure node,非失效節點,,,
1786,nonfatal,非致命,,,
1787,nonfatal error,非致命錯誤,,,
1788,nonfeasible method,不可行方法,,,
1789,nonfile-structured device,非檔案結構裝置,,,
1790,nonfile-structured lookup,非檔案結構查找,,,
1791,nonflag character,非旗標字元,,,
1792,nonfloating arithmetic sign,非浮點算術符號,,,
1793,nonfull dependency,不完全相依,,,
1794,nonfull functional dependency,非完全函數相關性,,,
1795,nonfunction package software,非函數套裝軟體,,,
1796,nonfunctional requirement,非功能性需求,,,
1797,nonfunctional test,非功能測試,,,
1798,nonfundamental mode flow table,非基本模式流程表,,,
1799,nonfuse breaker,無保險絲斷路器,,,
1800,nongeneric form of external function,外部函數的非同屬形式,,,
1801,nongeneric form of intrinsic function,內在函數的非同屬形式,,,
1802,nonGOTO statement,非GOTO敘述,,,
1803,nongraphic/video terminal,非圖形／視頻終端,,,
1804,nongraphical data,非圖形資料,,,
1805,nonhang-up base,不掛斷基礎,,,
1806,nonhierarchical file,不分級檔案,,,
1807,nonhierarchical plan,非階層性計畫,,,
1808,nonI/O split,非輸入輸出分裂,,,
1809,nonidentical processor,異型處理機,,,
1810,non-identified DTE service,非識別型DTE服務,非識別型DTE業務 ,,
1811,nonidentity operation,非識別運算；非全同操作；非恆等運算,,,
1812,nonimpact printer,非撞擊列印機,非擊打式打印機,,
1813,non-impact printer,非撞擊列印機,非擊打式印刷機 ,,
1814,nonimpact printing,非撞擊列印,,,
1815,nonimpact printing mode,非撞擊列印模,,,
1816,nonimpact printing process,非撞擊列印過程,,,
1817,nonimpact thermal printer,非撞擊式熱感列印機,,,
1818,nonindexable address tag,非可索引位址標籤,,,
1819,nonindexed command,非索引命令,,,
1820,nonindexed detail,非索引明細,,,
1821,noninformation bit,非資訊位元,,,
1822,noninhibit interrupt,非禁止中斷,,,
1823,noninhibitable,不可禁的,,,
1824,noninhibitable interrupt,不可禁止的中斷；非可禁止中斷,,,
1825,nonintegral quantity,非整數量,,,
1826,nonintelligent,非智慧（的）,,,
1827,nonintelligent terminal,非智慧終端,,,
1828,noninteracting control system,非交互式控制系統,,,
1829,noninteractive,非交互的,,,
1830,noninteractive computer applications,非交互式計算機應用,,,
1831,noninteractive processing mode,非交互處理模式,,,
1832,noninteractive system,非交互式系統,,,
1833,noninteractive task,非交互式任務,,,
1834,noninterference basis,無干擾基礎,,,
1835,noninterfering process,非干擾過程,,,
1836,noninterlaced,非交錯,,,
1837,non-interlaced,非交錯,逐行 ,,
1838,non-interlaced scanning,非交錯掃描,逐行掃描 ,,
1839,noninventory,非庫存,,,
1840,noninventory item,非庫存項目,,,
1841,noninvert,非反相,,,
1842,noninverting bidirectional bus,非反相雙向匯流排,,,
1843,nonisolated amplifier,非隔離放大器；不被隔離之放大器,,,
1844,nonkey,非鑰,,,
1845,nonkey domain,非鑰域,,,
1846,nonkeyboard characters,非鍵盤字元,,,
1847,nonlabeled tape,無標號磁帶,,,
1848,nonleaf node,非葉節點,,,
1849,nonleak memory,不流失記憶體,,,
1850,nonleave tree,非葉樹,,,
1851,non-linear,非線性,非線性 ,,
1852,nonlinear active network simulation,非線性有效網路模擬,,,
1853,nonlinear amplifier,非線性放大器,,,
1854,nonlinear analysis,非線性分析,,,
1855,nonlinear analysis program,非線性分析程式,,,
1856,nonlinear component,非線性組件,,,
1857,nonlinear compressor,非線性壓縮器,,,
1858,nonlinear computation,非線性計算,,,
1859,nonlinear computing element,非線性計算元件,,,
1860,nonlinear control system,非線性控制系統,,,
1861,non-linear control system,非線性控制系統,非線性控制系統 ,,
1862,nonlinear data structure,非線性資料結構,,,
1863,nonlinear discriminant,非線性判別,,,
1864,nonlinear distortion,非線性失真；非線性畸變,,,
1865,non-linear editing,非線性編輯,非線性編輯 ,,
1866,nonlinear element,非線性元件,,,
1867,nonlinear grammar,非線性文法,,,
1868,nonlinear integrated circuit,非線性積體電路,,,
1869,nonlinear mapping,非線性映像,,,
1870,non-linear navigation,非線性導航,非線性導航 ,,
1871,nonlinear network,非線性網路,,,
1872,nonlinear network analysis program,非線性網路分析程式,,,
1873,nonlinear network simulation and analysis program,非線性網路模擬及分析程式,,,
1874,nonlinear operational element,非線性運算元件,,,
1875,nonlinear optimization,非線性最佳化,,,
1876,nonlinear OR nonlinear AND,非線性或非線性與,,,
1877,nonlinear pipeline,非線性管線,非線性流水線 ,,
1878,nonlinear programming	,非線性規劃；非線性程式設計,,,
1879,non-linear quantization,非線性量化,非線性量化 ,,
1880,nonlinear regression analysis,非線性迴歸分析,,,
1881,nonlinear system	,非線性系統,,,
1882,nonlinearity,非線性,,,
1883,nonlinearity distortion,非線性失真,,,
1884,nonlinking format,非連接格式,,,
1885,nonloadable character set,非可載入字元集,,,
1886,nonloaded,無載的,,,
1887,nonloaded cable,無載電纜,,,
1888,nonloaded line,無載線,,,
1889,nonlocal,非局部的,,,
1890,nonlocal entry,非本地入口,,,
1891,nonlocal environment,非局部環境,,,
1892,nonlocal identifier,非本地識別符,,,
1893,nonlocal variable,非本地變數,,,
1894,nonlocked random access memory design,無鎖隨機存取記憶體設計,,,
1895,nonlocking,非鎖定；非鎖,,,
1896,nonlocking escape,非鎖定逸出,,,
1897,nonlocking key,非鎖定鍵,,,
1898,nonlocking shift character,非鎖定移位字元,,,
1899,non-loss decomposition,無損耗分解,無損分解 ,,
1900,nonmagnetic recording medium,非磁記錄媒體,,,
1901,nonmagnetic substance,非磁性物質,,,
1902,nonmaintenance time,非維修時間,,,
1903,non-manifold,非流形,非流形 ,,
1904,non-manifold modeling,非流形造型,非流形造型 ,,
1905,nonmapping mode,非對映模式,,,
1906,nonmaskable,不可遮罩,,,
1907,nonmaskable interrupt,不可遮罩中斷,,,
1908,nonmaskable interrupt capability,不可遮罩中斷能力,,,
1909,nonmaskable interrupt request,不可遮罩中斷請求,,,
1910,nonmatched data,不匹配資料,,,
1911,nonmatching control,非匹配控制,,,
1912,nonmathematical program,非數學程式,,,
1913,nonmathematical relation,非數學關係,,,
1914,nonmessage driven program,非訊息驅動程式,,,
1915,nonmicroprogrammed device,非微程式裝置,,,
1916,nonmicroprogrammed interface,非微程式介面,,,
1917,nonmicroprogrammed machine,非微程式機,,,
1918,nonmodulation system,非調變系統,,,
1919,nonmonotonic logic,非單調邏輯,,,
1920,nonmonotonic reasoning,非單調推理,,,
1921,non-monotonic reasoning,非單調推理,非單調推理 ,,
1922,nonnegative integer,非負整數,,,
1923,nonnegative number,非負數,,,
1924,nonnegative type,非負型,,,
1925,nonnegative variable,非負變數,,,
1926,nonnegnative set integer,非負整數集,,,
1927,nonneighbor node,非相鄰節點,,,
1928,nonnetwork control program station,非網路控制程式站,,,
1929,nonnormalized number,非正規化數,,,
1930,nonnumeric application,非數值應用,,,
1931,nonnumeric calculation,非數值計算,,,
1932,nonnumeric character,非數值字元,,,
1933,nonnumeric coding,非數值編碼,,,
1934,nonnumeric comparison,非數值比較,,,
1935,nonnumeric data processing,非數值資料處理,,,
1936,nonnumeric item,非數值項目；非數值項,,,
1937,nonnumeric literal,非數值文字,,,
1938,nonnumeric operand,非數值運算元,,,
1939,nonnumeric processing,非數值處理,,,
1940,nonnumeric processor,非數值處理機,,,
1941,nonnumeric processor architecture,非數值處理機架構,,,
1942,nonnumeric word,非數值字,,,
1943,nonnumerical,非數值的,,,
1944,nonnumerical data processing,非數值資料處理,,,
1945,nonnumerical information,非數值資訊,,,
1946,nonnumerical operation,非數值運算,,,
1947,nonobject program instruction,非目標程式指令,,,
1948,nonoccupied terminal,未占用終端,,,
1949,nonoperable instruction,非操作指令,,,
1950,nonoperational mode,非操作模式,,,
1951,nonoptimal path,非最佳路徑,,,
1952,nonoptimal value,非最佳值,,,
1953,nonoriented communication network,無向通信網路,,,
1954,nonorthogonal data,非正交資料,,,
1955,nonoverflow entry,非溢位項,,,
1956,nonoverlaid,非覆蓋的,,,
1957,nonoverlapping,不重疊,,,
1958,nonoverlayed main program link,非覆蓋主程式鏈接,,,
1959,nonpacket mode,非包模式,,,
1960,nonpacket mode data terminal equipment,非分封式資料終端設備,,,
1961,nonpacket mode terminal,非包模式終端,,,
1962,nonpagable dynamic area,不可分頁動態區,,,
1963,nonpagable partition,不可分頁分區,,,
1964,nonpagable region,不可分頁區域,,,
1965,non-pageable dynamic area,不可分頁動態區,不可分頁動態區 ,,
1966,nonpaged computer system,非分頁式計算機系統,,,
1967,nonpaired data,非成對資料；非成對數據,,,
1968,nonparametric classification,非參數分類,,,
1969,nonparametric decision theoretic classification,非參數決策理論分類,,,
1970,nonparametric decision theory,非參數決策理論,,,
1971,nonparametric job model,非參數工件模型,,,
1972,nonparametric statistics,非參數統計,,,
1973,nonpassage of signals,信號不通；信號閉塞,,,
1974,nonpath dependent record,非通路相關記錄,,,
1975,nonpermanent foreground,非永久前台,,,
1976,nonpermissible,禁用；不允許的,,,
1977,nonpermissible code,禁用碼,,,
1978,nonpermissible code block,禁用碼塊,,,
1979,nonpermitted transfer,禁用轉移,,,
1980,nonpipelined processor,非管線式處理機,,,
1981,nonpolarized return-to-zero,非極化歸零,,,
1982,nonpolarized return-to-zero recording	,非極化歸零記錄,,,
1983,nonposition independent code,非位置獨立碼,,,
